,file_path,tokens,structure,keywords,label
439,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화10_F_1527042470_64_충청_실내_11846.wav,"[('그리고', 'Conjunction'), ('한국', 'Noun'), ('음식', 'Noun'), ('을', 'Josa'), ('시', 'Modifier'), ('음해', 'Noun'), ('서', 'Josa'), ('팔', 'Modifier'), ('기도', 'Noun'), ('하고', 'Verb')]","[('그리고', 'Conjunction'), ('한국', 'Noun'), ('음식', 'Noun'), ('을', 'Josa'), ('시', 'Modifier'), ('음해', 'Noun'), ('서', 'Josa'), ('팔', 'Modifier'), ('기도', 'Noun'), ('하고', 'Verb')]","['한국', '음식', '음해', '기도']","[305, 604, 4259, 4233, 693, 2225, 209, 89, 2225, 395, 3357, 136, 862, 771, 6543, 4259]"
440,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1533433293_64_강원_실내_17675.wav,"[('느낌', 'Noun'), ('하고', 'Josa'), ('호흡', 'Noun'), ('법', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('같은', 'Adjective'), ('거', 'Noun'), ('같아', 'Adjective')]","[('느낌', 'Noun'), ('하고', 'Josa'), ('호흡', 'Noun'), ('법', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('같은', 'Adjective'), ('거', 'Noun'), ('같아', 'Adjective')]","['느낌', '호흡', '법', '좀', '거']","[1736, 6543, 4259, 1641, 288, 26, 3504, 1]"
441,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1552754567-2_64_수도권_실내_44580.wav,"[('나', 'Noun'), ('는', 'Josa'), ('우리', 'Noun'), ('제', 'Modifier'), ('부', 'Noun'), ('친구', 'Noun'), ('한테', 'Josa'), ('인테리어', 'Noun'), ('를', 'Josa'), ('한', 'Verb'), ('거야', 'Eomi')]","[('나', 'Noun'), ('는', 'Josa'), ('우리', 'Noun'), ('제', 'Modifier'), ('부', 'Noun'), ('친구', 'Noun'), ('한테', 'Josa'), ('인테리어', 'Noun'), ('를', 'Josa'), ('한', 'Verb'), ('거야', 'Eomi')]","['나', '우리', '부', '친구', '인테리어']","[2, 5092, 604, 87, 2542, 2833, 167, 4233, 355, 203, 355, 604, 4233, 1, 4594]"
442,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1536456816_68_수도권_실내_16926.wav,"[('우리', 'Noun'), ('가', 'Josa'), ('인제', 'Noun'), ('옷', 'Noun'), ('을', 'Josa'), ('백두산', 'Noun'), ('을', 'Josa'), ('춥다', 'Noun'), ('그래', 'Adjective'), ('갖고', 'Verb')]","[('우리', 'Noun'), ('가', 'Josa'), ('인제', 'Noun'), ('옷', 'Noun'), ('을', 'Josa'), ('백두산', 'Noun'), ('을', 'Josa'), ('춥다', 'Noun'), ('그래', 'Adjective'), ('갖고', 'Verb')]","['우리', '인제', '옷', '백두산', '춥다']","[5092, 604, 203, 87, 102, 65, 122, 5938, 305, 4259]"
443,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535863537_62_전라_실내_17527.wav,"[('그', 'Noun'), ('소리', 'Noun'), ('를', 'Josa'), ('듣고', 'Verb'), ('내', 'Noun'), ('가', 'Josa'), ('얼마나', 'Noun'), ('놀랐는지', 'Verb'), ('몰라', 'Verb')]","[('그', 'Noun'), ('소리', 'Noun'), ('를', 'Josa'), ('듣고', 'Verb'), ('내', 'Noun'), ('가', 'Josa'), ('얼마나', 'Noun'), ('놀랐는지', 'Verb'), ('몰라', 'Verb')]","['그', '소리', '내', '얼마나']","[305, 219, 604, 4259, 8, 2258, 1162, 2, 152]"
444,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1556271619_72_전라_실내_44350.wav,"[('그런데', 'Conjunction'), ('또', 'Noun'), ('하고', 'Verb'), ('키우고', 'Verb'), ('그러고', 'Adjective'), ('싶지', 'Verb'), ('않대', 'Verb')]","[('그런데', 'Conjunction'), ('또', 'Noun'), ('하고', 'Verb'), ('키우고', 'Verb'), ('그러고', 'Adjective'), ('싶지', 'Verb'), ('않대', 'Verb')]",['또'],"[305, 15, 6543, 4259, 514, 5092, 4259, 305, 4259, 152, 6426, 131]"
445,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1521481375_64_강원_실내_17743.wav,"[('우리', 'Noun'), ('둘이서', 'Noun'), ('산', 'Noun'), ('에도', 'Josa'), ('가', 'Verb'), ('봐야겠다', 'Verb')]","[('우리', 'Noun'), ('둘이서', 'Noun'), ('산', 'Noun'), ('에도', 'Josa'), ('가', 'Verb'), ('봐야겠다', 'Verb')]","['우리', '둘이서', '산']","[5092, 604, 304, 26, 3357, 122, 6062, 771, 4594, 5938]"
446,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535113643_64_강원_실내_16345.wav,"[('요즘', 'Noun'), ('에는', 'Josa'), ('듬뿍', 'Noun'), ('넣고', 'Verb'), ('그렇게', 'Adverb'), ('해서', 'Verb'), ('요즘', 'Noun'), ('건강', 'Noun'), ('에', 'Josa'), ('대해', 'Noun'), ('서', 'Josa'), ('신경', 'Noun'), ('을', 'Josa'), ('많이', 'Adverb'), ('쓰게', 'Verb'), ('되', 'Verb'), ('더', 'Noun'), ('라고', 'Josa')]","[('요즘', 'Noun'), ('에는', 'Josa'), ('듬뿍', 'Noun'), ('넣고', 'Verb'), ('그렇게', 'Adverb'), ('해서', 'Verb'), ('요즘', 'Noun'), ('건강', 'Noun'), ('에', 'Josa'), ('대해', 'Noun'), ('서', 'Josa'), ('신경', 'Noun'), ('을', 'Josa'), ('많이', 'Adverb'), ('쓰게', 'Verb'), ('되', 'Verb'), ('더', 'Noun'), ('라고', 'Josa')]","['요즘', '듬뿍', '요즘', '건강', '대해', '신경', '더']","[1625, 6442, 6062, 4259, 305, 5, 395, 3357, 1625, 6442, 17, 2494, 6062, 131, 395, 3357, 708, 3190, 26, 6415, 5, 4740, 6367, 4259]"
447,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1521481375_64_강원_실내_16482.wav,"[('딱', 'Adverb'), ('넣고', 'Verb'), ('아니면', 'Adjective'), ('멸치', 'Noun'), ('볶음', 'Noun'), ('을', 'Josa')]","[('딱', 'Adverb'), ('넣고', 'Verb'), ('아니면', 'Adjective'), ('멸치', 'Noun'), ('볶음', 'Noun'), ('을', 'Josa')]","['멸치', '볶음']","[4259, 370, 362, 4754, 4590, 2225]"
448,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_M_1535892721-0_68_전라_실내_44320.wav,"[('여기는', 'Verb'), ('좀', 'Noun'), ('비싸고', 'Adjective'), ('여기는', 'Verb'), ('그런게', 'Adjective'), ('있나', 'Adjective'), ('봐', 'Verb')]","[('여기는', 'Verb'), ('좀', 'Noun'), ('비싸고', 'Adjective'), ('여기는', 'Verb'), ('그런게', 'Adjective'), ('있나', 'Adjective'), ('봐', 'Verb')]",['좀'],"[821, 862, 345, 4259, 821, 862, 305, 5, 2]"
449,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화12_F_1555665160_62_경상_실내_15067.wav,"[('다', 'Adverb'), ('좋다고', 'Adjective'), ('해서', 'Verb'), ('저', 'Noun'), ('도', 'Josa'), ('그렇게', 'Adverb'), ('이제', 'Noun'), ('삼', 'Noun'), ('잠자기', 'Verb'), ('전', 'Noun'), ('에', 'Josa')]","[('다', 'Adverb'), ('좋다고', 'Adjective'), ('해서', 'Verb'), ('저', 'Noun'), ('도', 'Josa'), ('그렇게', 'Adverb'), ('이제', 'Noun'), ('삼', 'Noun'), ('잠자기', 'Verb'), ('전', 'Noun'), ('에', 'Josa')]","['저', '이제', '삼', '전']","[5938, 5938, 4259, 395, 3357, 66, 771, 305, 5, 26, 87, 47, 216, 955, 862, 39, 6062]"
450,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_자유대화_M_1527672611_76_수도권_실내_20201123034938.wav,"[('장미', 'Noun'), ('에', 'Josa'), ('향기', 'Noun'), ('는', 'Josa'), ('참', 'Verb'), ('좋습니다', 'Adjective')]","[('장미', 'Noun'), ('에', 'Josa'), ('향기', 'Noun'), ('는', 'Josa'), ('참', 'Verb'), ('좋습니다', 'Adjective')]","['장미', '향기']","[185, 2957, 6062, 585, 862, 733, 4347, 370, 5938]"
451,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_자유대화_M_1527672611_76_수도권_실내_20201120111304.wav,"[('완벽하기를', 'Adjective'), ('기대하지', 'Adjective'), ('말라', 'Adjective')]","[('완벽하기를', 'Adjective'), ('기대하지', 'Adjective'), ('말라', 'Adjective')]",[],"[2431, 3328, 6543, 862, 862, 131, 6543, 152, 10]"
452,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535113643_64_강원_실내_17739.wav,"[('하루', 'Noun'), ('있다가', 'Adjective'), ('또', 'Noun'), ('오자', 'Noun'), ('고', 'Josa'), ('말', 'Noun'), ('할', 'Verb'), ('정도', 'Noun'), ('면', 'Josa'), ('말', 'Noun'), ('다', 'Adverb'), ('했지', 'Verb')]","[('하루', 'Noun'), ('있다가', 'Adjective'), ('또', 'Noun'), ('오자', 'Noun'), ('고', 'Josa'), ('말', 'Noun'), ('할', 'Verb'), ('정도', 'Noun'), ('면', 'Josa'), ('말', 'Noun'), ('다', 'Adverb'), ('했지', 'Verb')]","['하루', '또', '오자', '말', '정도', '말']","[6543, 5938, 48, 955, 4259, 10, 1998, 771, 362, 10, 5938, 152]"
453,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1539719410_60_경상_실내_17383.wav,"[('허리', 'Noun'), ('아픈', 'Adjective'), ('거', 'Noun'), ('하고', 'Verb'), ('의자', 'Noun'), ('에', 'Josa'), ('오래', 'Adverb'), ('앉아', 'Verb'), ('있으면', 'Adjective'), ('그래', 'Adjective')]","[('허리', 'Noun'), ('아픈', 'Adjective'), ('거', 'Noun'), ('하고', 'Verb'), ('의자', 'Noun'), ('에', 'Josa'), ('오래', 'Adverb'), ('앉아', 'Verb'), ('있으면', 'Adjective'), ('그래', 'Adjective')]","['허리', '거', '의자']","[604, 1, 6543, 4259, 3523, 955, 6062, 48, 362, 305]"
454,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1541760477_77_전라_실내_17023.wav,"[('그', 'Noun'), ('남편', 'Noun'), ('이', 'Josa'), ('우리', 'Noun'), ('집', 'Noun'), ('까지', 'Josa'), ('사과', 'Noun'), ('를', 'Josa'), ('실어', 'Noun'), ('줘', 'Verb'), ('가지', 'Noun'), ('고', 'Josa')]","[('그', 'Noun'), ('남편', 'Noun'), ('이', 'Josa'), ('우리', 'Noun'), ('집', 'Noun'), ('까지', 'Josa'), ('사과', 'Noun'), ('를', 'Josa'), ('실어', 'Noun'), ('줘', 'Verb'), ('가지', 'Noun'), ('고', 'Josa')]","['그', '남편', '우리', '집', '사과', '실어', '가지']","[305, 163, 237, 26, 5092, 604, 20, 152, 98, 519, 3768, 152, 4259]"
455,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화38_M_1527671642_80_경상_실내_42713.wav,"[('요새', 'Noun'), ('는', 'Josa'), ('일', 'Noun'), ('대', 'Verb'), ('일', 'Noun'), ('관리', 'Noun'), ('가', 'Josa'), ('들어간다고', 'Verb'), ('하는데', 'Verb')]","[('요새', 'Noun'), ('는', 'Josa'), ('일', 'Noun'), ('대', 'Verb'), ('일', 'Noun'), ('관리', 'Noun'), ('가', 'Josa'), ('들어간다고', 'Verb'), ('하는데', 'Verb')]","['요새', '일', '일', '관리']","[1625, 4532, 12, 131, 12, 3659, 604, 2195, 226, 5938, 4259, 6543, 15]"
456,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화38_M_1527671642_80_경상_실내_42778.wav,"[('수', 'Modifier'), ('철', 'Noun'), ('이랑', 'Josa'), ('한', 'Determiner'), ('샘', 'Noun'), ('이', 'Suffix'), ('도', 'Josa'), ('작년', 'Noun'), ('에', 'Josa'), ('어디', 'Noun'), ('갔다', 'Verb'), ('왔다더라', 'Verb')]","[('수', 'Modifier'), ('철', 'Noun'), ('이랑', 'Josa'), ('한', 'Determiner'), ('샘', 'Noun'), ('이', 'Suffix'), ('도', 'Josa'), ('작년', 'Noun'), ('에', 'Josa'), ('어디', 'Noun'), ('갔다', 'Verb'), ('왔다더라', 'Verb')]","['철', '샘', '작년', '어디']","[4, 802, 26, 4233, 3033, 26, 771, 42, 6062, 4298, 5938, 5938, 6367]"
457,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화12_F_1555665160_62_경상_실내_15210.wav,"[('엄청', 'Adverb'), ('전세', 'Noun'), ('매물', 'Noun'), ('이', 'Josa'), ('많은데', 'Adjective'), ('자기', 'Noun'), ('는', 'Josa'), ('전세', 'Noun'), ('를', 'Josa'), ('실제', 'Noun'), ('로', 'Josa'), ('알아보면', 'Verb')]","[('엄청', 'Adverb'), ('전세', 'Noun'), ('매물', 'Noun'), ('이', 'Josa'), ('많은데', 'Adjective'), ('자기', 'Noun'), ('는', 'Josa'), ('전세', 'Noun'), ('를', 'Josa'), ('실제', 'Noun'), ('로', 'Josa'), ('알아보면', 'Verb')]","['전세', '매물', '자기', '전세', '실제']","[4409, 39, 956, 73, 26, 3504, 15, 955, 862, 39, 956, 3768, 87, 5228, 874, 3367, 362]"
458,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1521481375_64_강원_실내_17440.wav,"[('좀', 'Noun'), ('정확하게', 'Adjective'), ('정밀', 'Noun'), ('검사', 'Noun'), ('를', 'Josa'), ('하니까', 'Verb'), ('좋더라', 'Adjective')]","[('좀', 'Noun'), ('정확하게', 'Adjective'), ('정밀', 'Noun'), ('검사', 'Noun'), ('를', 'Josa'), ('하니까', 'Verb'), ('좋더라', 'Adjective')]","['좀', '정밀', '검사']","[1998, 6543, 5, 1998, 5426, 98, 6543, 370, 6367]"
459,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화38_M_1527671642_80_경상_실내_42766.wav,"[('이제', 'Noun'), ('그러고', 'Adjective'), ('다솜', 'Noun'), ('이랑', 'Josa'), ('얘기', 'Noun'), ('하고', 'Josa'), ('그러고', 'Adjective'), ('우리', 'Noun'), ('는', 'Josa'), ('갔지', 'Verb')]","[('이제', 'Noun'), ('그러고', 'Adjective'), ('다솜', 'Noun'), ('이랑', 'Josa'), ('얘기', 'Noun'), ('하고', 'Josa'), ('그러고', 'Adjective'), ('우리', 'Noun'), ('는', 'Josa'), ('갔지', 'Verb')]","['이제', '다솜', '얘기', '우리']","[26, 87, 305, 4259, 5938, 2603, 26, 891, 862, 6543, 4259, 305, 4259, 5092, 604, 152]"
460,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535863537_62_전라_실내_P06200.wav,"[('올해', 'Noun'), ('는', 'Josa'), ('칠만', 'Noun'), ('여', 'Noun'), ('명', 'Noun'), ('이', 'Josa'), ('넘을', 'Verb'), ('것', 'Noun'), ('으로', 'Josa'), ('예상', 'Noun'), ('됩니다', 'Verb')]","[('올해', 'Noun'), ('는', 'Josa'), ('칠만', 'Noun'), ('여', 'Noun'), ('명', 'Noun'), ('이', 'Josa'), ('넘을', 'Verb'), ('것', 'Noun'), ('으로', 'Josa'), ('예상', 'Noun'), ('됩니다', 'Verb')]","['올해', '칠만', '여', '명', '것', '예상']","[395, 198, 62, 821, 109, 26, 3, 5228, 641, 867, 370, 5938]"
461,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화12_F_1555665160_62_경상_실내_15501.wav,"[('또', 'Noun'), ('그것', 'Noun'), ('도', 'Josa'), ('이제', 'Noun'), ('보', 'Noun'), ('니까', 'Josa'), ('주위', 'Noun'), ('에서', 'Josa'), ('하도', 'Verb')]","[('또', 'Noun'), ('그것', 'Noun'), ('도', 'Josa'), ('이제', 'Noun'), ('보', 'Noun'), ('니까', 'Josa'), ('주위', 'Noun'), ('에서', 'Josa'), ('하도', 'Verb')]","['또', '그것', '이제', '보', '주위']","[305, 3, 771, 26, 87, 3367, 370, 176, 153, 6062, 3357, 6543, 771]"
462,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화10_F_1527042470_64_충청_실내_11786.wav,"[('그런데', 'Conjunction'), ('여름', 'Noun'), ('엔', 'Josa'), ('덥지만', 'Adjective'), ('우리', 'Noun'), ('가', 'Josa'), ('삼', 'Modifier'), ('개월', 'Noun'), ('에', 'Josa'), ('갔을', 'Verb'), ('때', 'Noun'), ('는', 'Josa'), ('적당하더라고', 'Adjective')]","[('그런데', 'Conjunction'), ('여름', 'Noun'), ('엔', 'Josa'), ('덥지만', 'Adjective'), ('우리', 'Noun'), ('가', 'Josa'), ('삼', 'Modifier'), ('개월', 'Noun'), ('에', 'Josa'), ('갔을', 'Verb'), ('때', 'Noun'), ('는', 'Josa'), ('적당하더라고', 'Adjective')]","['여름', '우리', '개월', '때']","[305, 15, 821, 152, 62, 5092, 604, 47, 69, 509, 6062, 7, 182, 973, 6543, 6367, 4259]"
463,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1529904426_86_강원_실내_16354.wav,"[('그러고', 'Adjective'), ('고기', 'Noun'), ('는', 'Josa'), ('근데', 'Adverb'), ('먹으면', 'Verb'), ('좀', 'Noun'), ('질기', 'Noun'), ('다', 'Josa'), ('그래도', 'Adverb'), ('씹으면', 'Verb')]","[('그러고', 'Adjective'), ('고기', 'Noun'), ('는', 'Josa'), ('근데', 'Adverb'), ('먹으면', 'Verb'), ('좀', 'Noun'), ('질기', 'Noun'), ('다', 'Josa'), ('그래도', 'Adverb'), ('씹으면', 'Verb')]","['고기', '좀', '질기']","[305, 4259, 4259, 862, 5351, 15, 362, 1034, 862, 5938, 305, 771, 362]"
464,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1556271619_72_전라_실내_44616.wav,"[('아', 'Exclamation'), ('가는', 'Verb'), ('길', 'Noun'), ('에', 'Josa'), ('미리', 'Noun'), ('전화', 'Noun'), ('로', 'Josa'), ('주문', 'Noun'), ('을', 'Josa'), ('했어', 'Verb')]","[('아', 'Exclamation'), ('가는', 'Verb'), ('길', 'Noun'), ('에', 'Josa'), ('미리', 'Noun'), ('전화', 'Noun'), ('로', 'Josa'), ('주문', 'Noun'), ('을', 'Josa'), ('했어', 'Verb')]","['길', '미리', '전화', '주문']","[139, 6062, 2957, 604, 39, 460, 5228, 176, 429]"
465,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_M_1550026972_66_전라_실내_44041.wav,"[('렌트', 'Noun'), ('를', 'Josa'), ('하는', 'Verb'), ('것', 'Noun'), ('도', 'Josa'), ('세금', 'Noun'), ('문제', 'Noun'), ('라든지', 'Josa'), ('여러', 'Noun'), ('부분', 'Noun'), ('에서', 'Josa'), ('또', 'Noun'), ('괜찮긴', 'Adjective'), ('하더라', 'Verb')]","[('렌트', 'Noun'), ('를', 'Josa'), ('하는', 'Verb'), ('것', 'Noun'), ('도', 'Josa'), ('세금', 'Noun'), ('문제', 'Noun'), ('라든지', 'Josa'), ('여러', 'Noun'), ('부분', 'Noun'), ('에서', 'Josa'), ('또', 'Noun'), ('괜찮긴', 'Adjective'), ('하더라', 'Verb')]","['렌트', '것', '세금', '문제', '여러', '부분', '또']","[2329, 6543, 3, 771, 956, 1733, 429, 87, 152, 821, 2542, 45, 6062, 3357, 6543, 6367]"
466,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535863537_62_전라_실내_17682.wav,"[('정말', 'Noun'), ('힘들다가', 'Adjective'), ('정상', 'Noun'), ('까지', 'Josa'), ('올라가서', 'Verb'), ('보면', 'Verb'), ('그', 'Noun'), ('느낌', 'Noun'), ('이', 'Josa'), ('좋아', 'Adjective')]","[('정말', 'Noun'), ('힘들다가', 'Adjective'), ('정상', 'Noun'), ('까지', 'Josa'), ('올라가서', 'Verb'), ('보면', 'Verb'), ('그', 'Noun'), ('느낌', 'Noun'), ('이', 'Josa'), ('좋아', 'Adjective')]","['정말', '정상', '그', '느낌']","[1998, 10, 439, 2195, 5938, 1998, 867, 152, 3357, 3367, 362, 305, 1736, 26]"
467,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1536456816_68_수도권_실내_P06298.wav,"[('외환은행', 'Noun'), ('과', 'Josa'), ('현대', 'Noun'), ('간', 'Suffix'), ('에', 'Josa'), ('실무', 'Noun'), ('협상', 'Noun'), ('이', 'Josa'), ('시작', 'Noun'), ('됐습니다', 'Verb')]","[('외환은행', 'Noun'), ('과', 'Josa'), ('현대', 'Noun'), ('간', 'Suffix'), ('에', 'Josa'), ('실무', 'Noun'), ('협상', 'Noun'), ('이', 'Josa'), ('시작', 'Noun'), ('됐습니다', 'Verb')]","['외환은행', '현대', '실무', '협상', '시작']","[1643, 3504, 346, 519, 131, 226, 6062, 3768, 6018, 6376, 867, 26, 89, 4347, 370, 5938]"
468,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1539719410_60_경상_실내_16567.wav,"[('팔팔', 'Noun'), ('끓을', 'Verb'), ('때', 'Noun'), ('아욱', 'Noun'), ('을', 'Josa'), ('씻어서', 'Verb'), ('찢어', 'Verb'), ('가지', 'Noun'), ('고', 'Josa')]","[('팔팔', 'Noun'), ('끓을', 'Verb'), ('때', 'Noun'), ('아욱', 'Noun'), ('을', 'Josa'), ('씻어서', 'Verb'), ('찢어', 'Verb'), ('가지', 'Noun'), ('고', 'Josa')]","['팔팔', '때', '아욱', '가지']","[136, 136, 7, 3357, 152, 4259]"
469,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535495676_64_전라_실내_16949.wav,"[('그', 'Noun'), ('천지', 'Noun'), ('라는', 'Josa'), ('데', 'Noun'), ('가', 'Josa'), ('정말', 'Noun'), ('아주', 'Noun'), ('어우', 'Noun'), ('어떻게', 'Adjective'), ('이렇게', 'Adverb')]","[('그', 'Noun'), ('천지', 'Noun'), ('라는', 'Josa'), ('데', 'Noun'), ('가', 'Josa'), ('정말', 'Noun'), ('아주', 'Noun'), ('어우', 'Noun'), ('어떻게', 'Adjective'), ('이렇게', 'Adverb')]","['그', '천지', '데', '정말', '아주', '어우']","[305, 123, 152, 15, 1998, 10, 176, 5092, 5, 26, 5]"
470,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1533490517_65_수도권_실내_17084.wav,"[('옥수수', 'Noun'), ('를', 'Josa'), ('더', 'Noun'), ('좋아하는', 'Adjective'), ('거', 'Noun'), ('같', 'Adjective'), ('애', 'Noun'), ('그래', 'Adjective'), ('갖고', 'Verb'), ('옥수수', 'Noun'), ('를', 'Josa'), ('먹으면서', 'Verb')]","[('옥수수', 'Noun'), ('를', 'Josa'), ('더', 'Noun'), ('좋아하는', 'Adjective'), ('거', 'Noun'), ('같', 'Adjective'), ('애', 'Noun'), ('그래', 'Adjective'), ('갖고', 'Verb'), ('옥수수', 'Noun'), ('를', 'Josa'), ('먹으면서', 'Verb')]","['옥수수', '더', '거', '애', '옥수수']","[4, 4, 6367, 6543, 1, 25, 305, 4259, 4, 4, 362, 3357]"
